Incident_Zip,average_time_per_month,Month
11373,16.851946766702394,9
11373,0.0,10
11373,0.0,11
11373,0.0,12
11374,187.2222234660033,1
11374,160.69254240882103,2
11374,159.8954955059662,3
11374,84.67899576719576,4
11374,75.275168997669,5
11374,77.05212765957447,6
11374,98.85323999100316,7
11374,118.10762908124526,8
11374,37.40127070537875,9
11374,0.0,10
11374,0.0,11
11374,0.0,12
11375,183.3540344209616,1
11375,136.0462956555171,2
11375,153.759876401631,3
11375,131.79991087962964,4
11375,94.43691004207892,5
11375,121.58059566373304,6
11375,139.81031370923162,7
11375,134.51484037037037,8
11375,29.103650716672057,9
11375,0.0,10
11375,0.0,11
11375,0.0,12
11377,124.7895740353324,1
11377,132.35411523553967,2
11377,156.73137643248631,3
11377,93.1914762768208,4
11377,68.63079504985755,5
11377,79.80057609392298,6
11377,88.38362934305704,7
11377,81.42528356732764,8
11377,19.828982713702292,9
11377,0.0,10
11377,0.0,11
11377,0.0,12
11378,114.07052875243664,1
11378,132.60496897163122,2
11378,110.78631989363232,3
11378,116.34130208333332,4
11378,114.39044412878788,5
11378,96.2241998602376,6
11378,110.00948795747485,7
11378,131.56656472060723,8
11378,20.765907536135938,9
11378,0.0,10
11378,0.0,11
11378,0.0,12
11379,143.22443915343916,1
11379,187.79930626296925,2
11379,150.52689499709132,3
11379,87.33101103412882,4
11379,83.25665255496138,5
11379,118.66647614178596,6
11379,105.49333583865716,7
11379,141.70318864774626,8
11379,27.53798497606076,9
11379,0.0,10
11379,0.0,11
11379,0.0,12
11385,122.1001948878094,1
11385,105.12718034152437,2
11385,122.47097943315777,3
11385,93.40404875613837,4
11385,76.11983009166109,5
11385,88.46742114082366,6
11385,85.76086161757831,7
11385,88.77237149686779,8
11385,23.057939931770093,9
11385,0.0,10
11385,0.0,11
11385,0.0,12
11411,102.2513628472222,1
11411,225.17486972437555,2
11411,130.8020002104377,3
11411,51.26116722783389,4
11411,91.8118065547562,5
11411,88.60878352490421,6
11411,103.73431295200528,7
11411,160.09489434219495,8
11411,36.17883780332056,9
11411,0.0,10
11411,0.0,11
11411,0.0,12
11412,153.83879464285715,1
11412,165.8483154296875,2
11412,262.2104526748971,3
11412,151.51297327898553,4
11412,136.91398938187334,5
11412,142.18663711583923,6
11412,130.28756160046055,7
11412,139.6348642335091,8
11412,37.36140912435614,9
11412,0.0,10
11412,0.0,11
11412,0.0,12
11413,197.3929600558172,1
11413,188.9666341066341,2
11413,127.0710552133242,3
11413,94.55036521200869,4
11413,93.08583387692975,5
11413,144.97094893378227,6
11413,108.90204697986576,7
11413,120.23083509560314,8
11413,37.4759461582405,9
11413,0.0,10
11413,0.0,11
11413,0.0,12
11414,145.52347982310667,1
11414,230.17596188421436,2
11414,122.016273072747,3
11414,91.20863159619796,4
11414,161.29230344742064,5
11414,91.50802768931352,6
11414,92.83563666492238,7
11414,118.11769981060608,8
11414,27.43943330858698,9
11414,0.0,10
11414,0.0,11
11414,0.0,12
11415,104.27253929539296,1
11415,135.96347222222224,2
11415,170.5185308285164,3
11415,113.2510311603116,4
11415,112.06715396825398,5
11415,144.18384364002011,6
11415,182.0246718648473,7
11415,141.09483253315045,8
11415,32.354959523809526,9
11415,0.0,10
11415,0.0,11
11415,0.0,12
11416,141.5865574337683,1
11416,136.42169075579645,2
11416,104.34149611111113,3
11416,109.83985939643348,4
11416,69.12269874283602,5
11416,118.18787776323444,6
11416,73.25605646059594,7
11416,106.952605016868,8
11416,17.792036138079826,9
11416,0.0,10
11416,0.0,11
11416,0.0,12
11417,145.57698172198172,1
11417,183.1128746258144,2
11417,203.19861006486715,3
11417,154.8481295200526,4
11417,115.71246232876712,5
11417,131.24679302521895,6
11417,93.96866200578592,7
11417,86.62590071192474,8
11417,15.004189439946018,9
11417,0.0,10
11417,0.0,11
11417,0.0,12
11418,189.40323529411765,1
11418,154.51148835716904,2
11418,160.3060029021559,3
11418,182.2399688208617,4
11418,143.7310302781203,5
11418,129.93853036876357,6
11418,98.96975583132254,7
11418,117.95463335646542,8
11418,24.53061282932417,9
11418,0.0,10
11418,0.0,11
11418,0.0,12
11419,140.7442819927409,1
11419,150.77596264367816,2
11419,122.34021523869085,3
11419,115.1627309410578,4
11419,72.69768830249721,5
11419,105.14267537366048,6
11419,106.1962746469491,7
11419,83.28664888670059,8
11419,11.351769979876384,9
11419,0.0,10
11419,0.0,11
11419,0.0,12
11420,177.14618452380955,1
11420,229.6095024379433,2
11420,216.0912505201831,3
11420,162.56738592183342,4
11420,120.63886783200648,5
11420,107.72795554141928,6
11420,92.12826127239036,7
11420,98.91249693725364,8
11420,17.449895090044173,9
11420,0.0,10
11420,0.0,11
11420,0.0,12
11421,97.47685827250608,1
11421,157.47165999686126,2
11421,138.74436521795369,3
11421,172.39790009469698,4
11421,135.47697861459787,5
11421,70.27715190651907,6
11421,84.43402535328346,7
11421,86.7491166870665,8
11421,12.893333110218652,9
11421,0.0,10
11421,0.0,11
11421,0.0,12
11422,168.77807758892035,1
11422,159.41978051001823,2
11422,159.9833324458644,3
11422,191.61189793866265,4
11422,140.3177404870624,5
11422,118.85825612207604,6
11422,112.94347461368652,7
11422,134.0015762937595,8
11422,28.18829562353941,9
11422,0.0,10
11422,0.0,11
11422,0.0,12
11423,163.61113298859718,1
11423,194.19513749302067,2
11423,220.42787946428567,3
11423,135.83257610350077,4
11423,127.1630940878767,5
11423,133.03925085407516,6
11423,113.0510502283105,7
11423,113.32622146977675,8
11423,27.39563327032136,9
11423,0.0,10
11423,0.0,11
11423,0.0,12
11426,209.73793707214324,1
11426,225.30582446808512,2
11426,231.845734508547,3
11426,126.30469727212244,4
11426,161.03897838214783,5
11426,179.16772669220944,6
11426,143.60550904689092,7
11426,199.26592683369643,8
11426,32.64564634146341,9
11426,0.0,10
11426,0.0,11
11426,0.0,12
11427,144.04582421227198,1
11427,264.82434995446266,2
11427,153.42347163120567,3
11427,53.69852832244009,4
11427,153.87570698302468,5
11427,252.7292876787679,6
11427,181.24559027777772,7
11427,158.09932716049383,8
11427,45.59549702380952,9
11427,0.0,10
11427,0.0,11
11427,0.0,12
11428,209.69496216646755,1
11428,172.39354895991883,2
11428,218.7953300533005,3
11428,115.79292290886391,4
11428,194.2488907224056,5
11428,189.33067946623092,6
11428,114.67792949137744,7
11428,203.12683049606443,8
11428,32.83645277777778,9
11428,0.0,10
11428,0.0,11
11428,0.0,12
11429,187.3075607638889,1
11429,188.0884726898616,2
11429,119.71726495726496,3
11429,138.3959417344173,4
11429,74.5889013732834,5
11429,109.52689302112027,6
11429,114.72013522185551,7
11429,129.2733625730994,8
11429,19.90697626040137,9
11429,0.0,10
11429,0.0,11
11429,0.0,12
11430,695.3250100401606,1
11430,894.0300393201421,2
11430,638.5603258547009,3
11430,112.83195707070708,4
11430,109.0137091503268,5
11430,162.10221230158731,6
11430,157.1157098765432,7
11430,353.66665343915344,8
11430,96.46407407407406,9
11430,0.0,10
11430,0.0,11
11430,0.0,12
11432,127.8334985302763,1
11432,193.9590847273222,2
11432,181.31123156924696,3
11432,218.38500407166123,4
11432,122.03928099321186,5
11432,119.24693591426072,6
11432,106.61773157935949,7
11432,127.90761355105104,8
11432,24.655088052150223,9
11432,0.0,10
11432,0.0,11
11432,0.0,12
11433,152.39236418776372,1
11433,152.85643633683435,2
11433,193.39558222550468,3
11433,152.33550406814138,4
11433,78.74706856641124,5
11433,125.39716113516111,6
11433,122.42504890139335,7
11433,97.9046673126615,8
11433,26.091710452922804,9
11433,0.0,10
11433,0.0,11
11433,0.0,12
11434,182.95268931778585,1
11434,194.37609577806305,2
11434,187.60849309664692,3
11434,152.60643946692358,4
11434,106.34425055731548,5
11434,135.83381810897436,6
11434,131.7107520282187,7
11434,129.8811733370391,8
11434,41.0905296876511,9
11434,0.0,10
11434,0.0,11
11434,0.0,12
11435,138.0048592171717,1
11435,147.11744847119846,2
11435,173.5044410774411,3
11435,97.37996155175394,4
11435,112.96483273006471,5
11435,112.37995596205964,6
11435,112.84626494440263,7
11435,99.65662613872747,8
11435,22.26251682637463,9
11435,0.0,10
11435,0.0,11
11435,0.0,12
11436,134.8270598845599,1
11436,175.19697717354816,2
11436,227.1162138728324,3
11436,133.43102870813397,4
11436,152.68257575757573,5
11436,112.64206033549785,6
11436,133.29961615371238,7
11436,101.47149860199367,8
11436,21.160018450184506,9
11436,0.0,10
11436,0.0,11
11436,0.0,12
11691,180.75515971402336,1
11691,143.22124173966498,2
11691,319.7923571143085,3
11691,222.74588566195703,4
11691,190.38827765050277,5
11691,123.82222645460216,6
11691,140.31355450913242,7
11691,137.87232278851786,8
11691,27.95898245176314,9
11691,0.0,10
11691,0.0,11
11691,0.0,12
11692,107.23641423743136,1
11692,137.1727612761276,2
11692,213.28818192656172,3
11692,152.78536144578314,4
11692,249.304773478836,5
11692,244.35206777551485,6
11692,191.40477561795055,7
11692,136.31597184170474,8
11692,45.9770462962963,9
11692,0.0,10
11692,0.0,11
11692,0.0,12
11693,103.4571995108316,1
11693,237.01828137490008,2
11693,267.65946268237934,3
11693,181.12749435984207,4
11693,64.45200568678915,5
11693,101.050410906298,6
11693,69.04455290537888,7
11693,49.72352948620602,8
11693,15.305173611111112,9
11693,0.0,10
11693,0.0,11
11693,0.0,12
11694,170.76165489642185,1
11694,198.3264861111111,2
11694,186.1052354048964,3
11694,113.67245938921378,4
11694,69.82162099811677,5
11694,55.70951518934665,6
11694,70.1182443897099,7
11694,69.32965210355987,8
11694,16.52175836030205,9
11694,0.0,10
11694,0.0,11
11694,0.0,12
11695,-8.446203703703704,1
11695,0.0,2
11695,-72.0,3
11695,154.84727124183004,4
11695,112.79659722222222,5
11695,-63.40407407407408,6
11695,3.3669907407407407,7
11695,23.04694444444445,8
11695,16.37472222222222,9
11695,0.0,10
11695,0.0,11
11695,0.0,12
11697,390.0948888888889,1
11697,0.5083333333333333,2
11697,16.24361111111111,3
11697,94.0921127946128,4
11697,163.49410818713451,5
11697,129.88396241830063,6
11697,70.1371378968254,7
11697,108.7526736111111,8
11697,25.85733660130719,9
11697,0.0,10
11697,0.0,11
11697,0.0,12
12345,2.2509259259259258,1
12345,18.60905555555556,2
12345,5.338888888888889,3
12345,0.0,4
12345,0.6030555555555556,5
12345,143.56162037037038,6
12345,144.79296296296295,7
12345,0.6279861111111111,8
12345,1.027388888888889,9
12345,0.0,10
12345,0.0,11
12345,0.0,12
